taxonomy,id,link,text
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Listservs & Newsgroups (Victorian Literature),info8334,http://lang.nagoya-u.ac.jp/~matsuoka/EG-ML.html,Gaskell-L (discussion list) (Gaskell Society)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Listservs & Newsgroups (Victorian Literature),info8318,https://listserv.indiana.edu/archives/victoria.html,"VICTORIA List Archives (searchable) (Jian Liu, Indiana U.)"
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Listservs & Newsgroups (Victorian Literature),info8432,gopher://dept.english.upenn.edu/11/Lists/Victorian,Victorian Listservs (from UPenn listserv index) (also see TILE.NET under General English Literature Resources above)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literature Listservs & Newsgroups (Contemporary British & American),info5224,gopher://dept.english.upenn.edu/11/Lists/20th,20th-Century Listservs (from UPenn listserv index) (also see TILE.NET under General English Literature Resources above)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Listservs & Newsgroups on American Literature,info4759,http://newark.rutgers.edu/~jlynch/Lit/Lists/American/,"American Studies Listservs (Jack Lynch, Rutgers U.)"
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///African-American Literature Listservs & Newsgroups,info6511,gopher://dept.english.upenn.edu/11/Lists/African,African-American Studies Listservs (U. Penn)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///African-American Literature Listservs & Newsgroups,info6389,http://www.afrinet.net/~hallh/afrotalk/,AFROAM-L Archive
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15232,news:alt.culture.theory,alt.culture.theory (newsgroup)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15233,http://lists.village.virginia.edu/cgi-bin/spoons/archive1.pl?list=bataille.archive,Bataille List: Archives (U. Virginia)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15234,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/baudrillard.archive,Baudrillard Listserv: Archives (U. Virginia)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15235,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/blanchot.archive,Blanchot List: Archives (U. Virginia)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15237,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/bourdieu.archive,Bourdieu List Archive (Spoons Collective)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15236,http://www.lm.com/~tellis/cyber/cm.html,Cybermind (Web page of the Cybermind list)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15238,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/foucault.archive,Foucault List: Archives (U. Virginia)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15239,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/frankfurt-school.archive,Frankfurt School List: Archives (U. Virginia)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15240,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/habermas.archive,Habermas List Archive (Spoon Collective)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15241,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/lyotard.archive,Lyotard List (Shawn P. Wilbur)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups,info15226,http://lists.village.virginia.edu/%7Espoons/index.html,"Spoon Collective Theory Discussion Lists (subscription info and archives for the major theory/philosophy listservs and majordomos, including the Lyotard, Deleuze-Guattari, Baudrillard, Feyerabend, and other well-known majordomo theory groups)"
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups///TILE.NET,info15228,http://tile.net/,"Homepage of Tile.Net (interactive database of FTP servers, Usenet newsgroups, and listservs)"
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups///TILE.NET,info15229,http://www.tile.net/tile/ftp-list/index.html?,FTP Lists (generates broadly- or narrowly-defined hyperlinked lists of FTP servers)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups///TILE.NET,info15231,http://www.tile.net/tile/listserv/index.html?,Listserv List (generates broadly- or narrowly-defined hyperlinked lists of Listserv groups)
Listservs & Newsgroups///Literary Studies Listservs & Newsgroups///Literary Theory Listservs & Newsgroups///TILE.NET,info15230,http://www.tile.net/tile/news/index.html?,Newsgroup Lists (generates broadly- or narrowly-defined hyperlinked lists of Usenet newsgroups)
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12618,http://www.indiana.edu/~asanl/aesthlst.html,Aesthetics Listserv
Listservs & Newsgroups///Philosophy Listservs & Newsgroups///DialogNet,info12613,http://server.snni.com/~palmer/dialognet.html,"Homepage (""a world wide consortium of people interested in discussing philosophy through computer mediated communication. It expresses itself as a constellation of email lists located presently at two different sites"")"
Listservs & Newsgroups///Philosophy Listservs & Newsgroups///DialogNet,info12614,http://www.freelance.com/,The Freelance Academy (Lance Fletcher)
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12619,http://jefferson.village.Virginia.EDU/~spoons/feyerabend/,"Feyerabend Forum (Web page for the archives of the Feyerabend list, with links to additional resources) (Marko Toivanen / Spoon Collective)"
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12620,gopher://gopher.bucknell.edu/11/Services/listserv/hegel-l,Hegel-L
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12621,gopher://gopher.bucknell.edu/11/Services/listserv/kant-l,Kant-L (gopher front end to archives)
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12615,http://www.geocities.com/~listhink/,"LisThink (""the philosophy mailing list for everyone""; site includes philosophy links)"
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12622,gopher://gopher.liv.ac.uk/11/phil/philos-l-files,Philos-L Archives
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12607,gopher://dept.english.upenn.edu/11/Lists/Philosophy,Philosophy Listservs (from U. Penn listserv index)
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12608,http://www.arrowweb.com/philo/MainList.htm,Philosophy Discussion Lists (Tom Stone)
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12609,http://www.earlham.edu/suber/philinks.htm#mailing lists,"Philosophy Mailing Lists (Peter Suber, Earlham C., Indiana)"
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12610,http://www.arrowweb.com/philo/MainNews.htm,Philosophy Newsgroups (Tom Stone)
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12611,http://www.earlham.edu/suber/philinks.htm#newsgroups,"Philosophy Newsgroups (Peter Suber, Earlham C., Indiana)"
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12612,http://www.liv.ac.uk/~srlclark/philos.html#usenetty,Philosophy Usenet Groups
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12623,http://listserv.liv.ac.uk/archives/sophia.html,Sophia Archives
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12617,http://lists.village.virginia.edu/~spoons/,"Spoon Collective Mailing Lists (Spoon Collective hosts discussion lists on philosophy, theory, and related topics; site includes info on individual discussion lists as well as list archives)"
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12616,http://jefferson.village.Virginia.EDU/~spoons/,"Spoon Collective Theory Majordomo Guide (subscription/info files for the major theory/philosophy listservs and majordomos, including the Lyotard, Deleuze-Guattari, Baudrillard, Feyerabend, and other famous majordomo theory groups) (caution: some of the info files and/or majordomos appear"
Listservs & Newsgroups///Philosophy Listservs & Newsgroups,info12625,news:talk.philosophy.humanism,talk.philosophy.humanism
Listservs & Newsgroups///Photography Listservs & Newsgroups,info12762,http://www.rit.edu/~andpph/photolists.html,Internet Photography Lists with Subscription Instructions (Andy Davidhazy)
Listservs & Newsgroups///Photography Listservs & Newsgroups,info12763,http://www.vir.com/~mnadeau/newsgrou.htm,Photo Newsgroups and Mailing List
Conferences///Classical Studies Conferences & Calls for Papers,info2348,http://humanities.uchicago.edu/humanities/classics/Programs/OvidConf.html,"Ambiguous Bodies: Sex, Gender and Ovid: A Graduate Student Conference (U. Chicago, Feb. 21-22, 1997) (call for papers) Thanks for assistance in maintaining this page to"
Conferences///Conferences & Calls for Papers (Cultural Studies),info16593,http://www.ccs.mq.edu.au/bodmod/,"Body Modification Conference (April 24-26, 2003, Macquarie U., Sydney, Australia; ""The aim of this conference is explore the many and varied ways in which bodies are modified, selves are formed and transformed, and culturally specific knowledges and practices are mediated and transfigured"")"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3677,http://www.popcultures.com/calls.htm,Calls for Papers / Conferences (Sarah Zupko)
Conferences///Conferences & Calls for Papers (Cultural Studies),info3678,http://home.earthlink.net/~rmarkowitz/conf.html,Conferences and Upcoming Events (Robin Markowitz)
Conferences///Conferences & Calls for Papers (Cultural Studies),info3679,http://www.uta.fi/crossroads/,"Crossroads in Cultural Studies: Second International Conference (Tampere, Finland, June 28 - July1, 1998)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3680,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Cultural-Historical,Cultural Studies and Historical Approaches: Calls for Papers (U. Penn English Dept.)
Conferences///Conferences & Calls for Papers (Cultural Studies),info3681,http://www.georgetown.edu/labyrinth/conf/cs95/,Cultural Frictions Conference: Conference Proceedings (Georgetown U.)
Conferences///Conferences & Calls for Papers (Cultural Studies),info3682,http://www.gwu.edu/~violence/,"Cultural Violence (George Washington U., March 7-8, 1997) (""conference will assemble members from many different academic disciplines to explore the ways in which 'culture' can act as a violent force both to construct and to marginalize difference and to constrain individual expression"")"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3686,http://www.intersource.com/~safischb/conf/,"(Dis)placing Nationalisms (May 18, 1996, U. California, Irvine) (online papers for graduate-student conference exploring ""the way in which not only texts, but music, visual culture and film contribute to, are implicated in, and work against the formation of the concepts of nation, nationality, and national"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3683,http://jefferson.village.virginia.edu/~spoons/global/,"Globalization From Below: Contingency and Contestation in Historical Perspective (Feb. 5-8, 1998, Duke U.)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3684,http://www.frontiernet.net/%7Egemcs/,"Group for Early Modern Cultural Studies (GEMCS) Conference (Oct. 7-10, Coral Gables, Florida)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3687,http://www.dgp.utoronto.ca/people/AnnBarbara/call.html,"Legacies Conference (Sept. 27-29, 1996, U. Toronto) (call for papers for conference on ""cultural manifestations of inheritance in the period 1780-1901"")"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3685,http://www.fas.nus.edu.sg/staff/conf/poco/1st-conf.html,"Online Conference on Postcolonial Theory (April 14, 1997, National U. Singapore) (full-texts of papers)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3688,http://www.u-bourgogne.fr/ITL/postcol.htm,"Postcolonial Conferences and New Publications in Post-Colonial Studies (U. Bourgogne, France)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3689,http://www.yorku.ca/faculty/academic/isin/symposiu.htm,"(conference) Rights to the City: Citizenship, Democracy and Cities in a Global Age -- An International Symposium (June 26-28, 1998, York U., Canada)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3690,http://www.arts.ucsb.edu/terminals/t1/index.html,"Terminals: The Cultural Production of Death (U. California, Santa Barbara, Nov. 12-13, 1996) (conference on the interface between the cultural and technological construction of death)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3691,http://www.anu.edu.au/womens_studies/confs/t+m.html,"Trauma and Memory: Cross-Cultural Perspectives (May 22-24, 1998, U. New South Wales, Australia) (includes abstracts of papers)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3692,http://www.ksu.edu/english/violence,"Violence, Incorporated: 7th Annual Cultural Studies Symposium (March 12-14, 1998, Kansas State U.)"
Conferences///Conferences & Calls for Papers (Cultural Studies),info3693,http://ucaswww.mcm.uc.edu/english/ego/gradconf.htm,"Why the Big Suit? The Fabric(ation) of History: Cincinnati Graduate Conference on Literature and Culture (U. Cincinnati, April 19, 1997) (""the reality, myth and construction of history in literature, the visual arts, and popular culture"")"
Conferences///Conferences & Calls for Papers (Cyberculture),info4216,http://www.ccsr.cms.dmu.ac.uk/conf/ethicomp/eth98-anmt.html,"ETHICOMP98: Fourth International Conference on Ethical Issues of Information Technology (March 25-27, 1998, Erasmus U., The Netherlands)"
Conferences///Conferences & Calls for Papers (Cyberculture),info4213,http://otal.umd.edu/~rccs/conference.html,Events and Conferences (Resource Center for Cyberculture Studies)
Conferences///Conferences & Calls for Papers (Cyberculture),info4214,http://www.telefonica.es/fat/,"Fifth International Conference on Cyberspace (June 6-9, Madrid) (in Spanish) (Fundación Arte y Tecnologia de Telefonica)"
Conferences///Conferences & Calls for Papers (Cyberculture),info4222,http://www.uta.fi/laitokset/hallinto/cocta/1998cfp1.htm,"Rhetorics and Politics of the Information Society: Behind the Theories, Visions, Texts, and Programs (June 28-July 1, 1998, Tampere, Finland / July 26-Aug. 1, 1998, Montreal) (International Social Science Council, Standing Committee on Conceptual and Terminological Analysis)"
Conferences///Conferences & Calls for Papers (Cyberculture)///Virtual Communities,info4217,http://www.infonortics.com/vc/,Homepage
Conferences///Conferences & Calls for Papers (Cyberculture)///Virtual Communities,info4221,http://www.infonortics.com/vc/98programme.html,"1998 Virtual Communities Conference (Bath, England, 25-26 March 1999)"
Conferences///Conferences & Calls for Papers (Cyberculture)///Virtual Communities,info4220,http://www.infonortics.com/vc/99programme.html,"1999 Conference (Programme) (Bath, England, 25-26 March)"
Conferences///Conferences & Calls for Papers (Cyberculture)///Virtual Communities,info4219,http://www.infonortics.com/vc/vc2/present/vcconf2000.html,2000 Conference (Programme)
Conferences///Conferences & Calls for Papers (Cyberculture)///Virtual Communities,info4218,http://www.infonortics.com/vc/vc01/index.html,"2001 Conference (Westminster, Central London 20-21 June)"
Conferences///Drama Studies Conferences,info5715,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Theatre,Calls for Papers (U. Penn English Dept.)
Conferences///Conferences (Ecocriticsm and Ecoliterature),info16380,http://www.thegreenpages.ca/esac/index.htm,"Environmental Studies Association of Canada (call for Papers for Environmental Arts and Performance,May 28-30, 2002, U. Toronto)"
Conferences///French Literature Conferences,info10738,http://humanitas.ucsb.edu/depts/french/ms2cdrom.htm,"From Manuscript to CD-Rom: Reexamining Text, Image, and Performance (UCSB, Feb. 16-17, 1996) (announcement & call for papers) (UCSB French & Italian Dept.)"
Conferences///General Humanities Conferences & Calls for Papers,info8847,http://www.shef.ac.uk/uni/academic/D-H/el/cross.html,"Crossing Boundaries: An International Interdisciplinary Postgraduate Conference (April 17-19, 1998, U. Sheffield, UK)"
Conferences///General Humanities Conferences & Calls for Papers,info8999,http://www.best.com/~fearless/humanitieswest.html,Humanities West (info on lecture series featuring eminent humanities scholars at Humanities West in San Francisco; includes links to related resources) (Jetty & Dick Bullis)
Conferences///General Humanities Conferences & Calls for Papers,info9050,http://www.gwu.edu/~humsci/inter/inter.html,"Intersections, George Washington U., Mar. 30, 1996 (interdisciplinary graduate student conference ""to facilitate dialogue across traditional disciplinary boundaries""; John Guillory is the keynote speaker)"
Conferences///History Conferences & Calls for Papers,info9711,http://odur.let.rug.nl/ahc/calls.html,Assoc. of History & Computing: Conferences Page
Conferences///History Conferences & Calls for Papers,info22828,http://www.english.ox.ac.uk/hobo/,"HoBo: The site formerly known as History of the Book @ Oxford (""Dedicated webspace for History of the Book events and resources throughout the UK"") (Ian Gadd, Oxford U.)"
Conferences///History Conferences & Calls for Papers,info9712,http://www.qub.ac.uk/english/socs/ssnci.html#Conference,"Regionalism and Nineteenth-Century Ireland (Queen's U. of Belfast, April 4-6, 1997) (Society for the Study of Nineteenth-Century Ireland)"
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers,info5631,http://www.english.upenn.edu/CFP/,Calls for Papers: Master-List (UPenn gopher)
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5615,http://www.english.upenn.edu/CFP/,U. Penn. Call for Papers Page (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5626,http://www.english.upenn.edu/CFP/archive/Cultural-Historical/,Cultural Studies and Historical Approaches
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5618,http://www.english.upenn.edu/CFP/archive/18th/,Eighteenth Century
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5627,http://www.english.upenn.edu/CFP/archive/Gender-Studies/,Gender Studies and Sexuality
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5629,http://www.english.upenn.edu/CFP/archive/Graduate/,Graduate Conferences
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5628,http://www.english.upenn.edu/CFP/archive/Computing-Internet/,Humanities Computing and the Internet
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5616,http://www.english.upenn.edu/CFP/archive/Medieval/,Medieval
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5617,http://www.english.upenn.edu/CFP/archive/Renaissance/,Renaissance
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5619,http://www.english.upenn.edu/CFP/archive/Romantic/,Romantic
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5624,http://www.english.upenn.edu/CFP/archive/Theatre/,Calls for Papers: Theatre
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5625,http://www.english.upenn.edu/CFP/archive/Theory/,Theory
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5621,http://www.english.upenn.edu/CFP/archive/20th/,Twentieth Century and Beyond
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers///Calls for Papers,info5620,http://www.english.upenn.edu/CFP/archive/Victorian/,Victorian
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers,info5632,http://humanitas.ucsb.edu/projects/esm/IAM/,"Imagination and the Adapted Mind: The Prehistory and Future of Poetry, Fiction, and Related Arts: Univ. of California, Santa Barbara; Aug. 26-29, 1999 (conference in which ""humanistic participants will address aspects of the imaginative arts that might eventually illuminate the nature of the cognitive systems which produce and process cultural representations while the cognitive scientists"
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers,info5633,http://www.gwu.edu/~humsci/inter/inter.html,"Intersections, George Washington U., Mar. 30, 1996 (interdisciplinary graduate student conference ""to facilitate dialogue across traditional disciplinary boundaries""; John Guillory is the keynote speaker)"
Conferences///Literary Studies Conferences & Calls for Papers///General Literary Studies Conferences & Calls for Papers,info5638,http://www.shsu.edu/~eng_sxd/,"Women Writing Identity in Nonfiction (call for essays ""for a collection of essays that will consider identity as it is constructed and revealed in non-fiction writings by women"")"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18530,http://www.medievalacademy.org/calendar/calendar_conferences.htm,"Conference Calendar  (Medieval Academy of America; global, multi-disciplinary listing of medieval conferences)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info6289,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Medieval,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18519,http://www.wmich.edu/medieval/congress/,"International Conference on Medieval Studies (Medieval Institute, Western Michigan U. Kalamazoo)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18520,http://www.leeds.ac.uk/imi/imc/imc.htm,"International Medieval Congress Leeds (Institute of Medieval Studies, Leeds U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info20524,http://www.york.ac.uk/inst/cms/centre/franceconf.htm,France & England in the Later Middle Ages (3-5 April 2005)(Center for Medieval Studies U. of York)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18525,http://personalweb.smcvt.edu/nemc/,New England Medieval Conference
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18540,http://www.fas.harvard.edu/~medieval/nd2/,"New Directions 2: The Early Middle Ages Today (Medieval Studies, Harvard U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18523,http://mmhc.slu.edu/,Midwest Medieval History Conference
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18537,http://www.asu.edu/clas/acmrs/conferences.html,Arizona Center for Medieval and Renaissance Studies (Arizona State U. Tempe)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info18534,http://medieval.ucdavis.edu/map/annual1.htm,Medieval Association of the Pacific
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Anglo-Saxon & Medieval Studies),info6288,http://www.georgetown.edu/labyrinth/conf/cs95/,"Cultural Frictions Conference: Medieval Studies in Post-Modern Contexts (Web-mounted, interactive conference held at Georgetown U., Wash. D.C., Oct. 27-28, 1995; includes online versions of the papers)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Renaissance Literature),info7232,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Renaissance,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Renaissance Literature),info7309,http://www.st-andrews.ac.uk/~www_se/personal/adm6/Conference.html,"The Renaissance Computer (June 19-20, 1998, St. Andrews U., Scotland)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Renaissance Literature),info7233,http://www.srv.ualberta.ca/~dgay/bunyan.htm,"Second Triennial Conference of the International John Bunyan Society, Sept. 1-3, 1998, U. Stirling, Scotland"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (18th-C. Literature),info4483,http://www.frontiernet.net/%7Egemcs/,"Group for Early Modern Cultural Studies (GEMCS) Conference (Oct. 7-10, Coral Gables, Florida)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8054,http://humanitas.ucsb.edu/~kramer/ghconf2.html,"American Conference on Romanticism 1998: Cross-Currents in Romanticism (Oct. 16-18, 1998, U. Calif., Santa Barbara)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8055,http://users.ox.ac.uk/~scat0385/usrom.html,"Building Romanticism: The Archi'text'ure of Nature, Nation, Narration (U. Georgia, Jan. 22-25, 1998)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8142,http://humanitas.ucsb.edu/liu/1999MLA-Romantics-CFP.html,Call for Papers for the Romantics Division Sessions at the 1999 MLA Convention (this CFP did not appear in the MLA Newsletter)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8053,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Romantic,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8061,http://humanitas.ucsb.edu/liu/canonweb.html,The Canon and the Web: Reconfiguring Romanticism in the Information Age (site for a special session at the Dec. 1996 Modern Language Assoc. convention) (Laura Mandell & Alan Liu)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8057,http://users.ox.ac.uk/~scat0385/col98.html,"Coleridge Summer Conference 1998 (Somerset, July 23-29)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8062,http://www.vanderbilt.edu/incs/yale2000/,"Interdisciplinary Nineteenth-Century Studies 15th Annual Conference, ""Centers and Peripheries"" (April 6-8, 2000, Yale U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8056,http://human.ntu.ac.uk/clare/conference.html,"John Clare: New Approaches & Voices (July 18, 1998, Nottingham Trent U., UK)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8143,http://users.ox.ac.uk/~scat0385/fraconf.html,"Mary Shelley: Parents, Peers, Progeny (Sept. 12-14, 1997, Anglia Polytechnic U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8060,http://www.arts.uwaterloo.ca/~jmwright/nassr.html,NASSR (homepage for the North American Society for the Study of Romanticism; includes links to current and upcoming conferences)
"Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page)///Prometheus Unplugged?  Romanticisms Past and Future (Emory U., April 12-14, 1996)",info8063,http://prometheus.cc.emory.edu/,Homepage (Third annual Graduate Student Conference in Romanticism. The virtual side of the conference features online papers plus a unique Web-aware MOO powered by a downloadable client-program called
"Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page)///Prometheus Unplugged?  Romanticisms Past and Future (Emory U., April 12-14, 1996)",info8064,telnet://chaucer.library.emory.edu/4444,"Conference MOO (telnet site; for full benefits of the MOO, use"
"Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page)///Prometheus Unplugged?  Romanticisms Past and Future (Emory U., April 12-14, 1996)",info8120,http://prometheus.cc.emory.edu/center.html,Prometheus Unplugged Conference Center (online copies of conference papers)
"Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page)///Prometheus Unplugged?  Romanticisms Past and Future (Emory U., April 12-14, 1996)",info8065,http://prometheus.cc.emory.edu/R.links.html,Romanticism Links
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8083,http://users.ox.ac.uk/~scat0385/orienting.html,"Re-Orienting Romanticism (Australian National U., April 15-17, 1998)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8066,http://www.en.utexas.edu/engl/romdrama/index.htm,"Romantic Drama in Place: Geography, Scene, Milieu: A Symposium (April 10-12, 1998, U. Texas, Austin)"
